index	STRING_id
393	3702.A0A1P8BBT6
394	3702.A0A1P8BC41
395	3702.A0A1P8BC43
396	3702.A0A1P8BC51
397	3702.A0A1P8BCA2
398	3702.A0A1P8BCC2
399	3702.A0A1P8BCJ7
400	3702.A0A1P8BCK8
401	3702.A0A1P8BCP0
402	3702.A0A1P8BCU8
403	3702.A0A1P8BD18
404	3702.A0A1P8BD25
405	3702.A0A1P8BD70
406	3702.A0A1P8BD72
407	3702.A0A1P8BD97
408	3702.A0A1P8BDF2
409	3702.A0A1P8BDH2
410	3702.A0A1P8BDH8
411	3702.A0A1P8BDM1
412	3702.A0A1P8BDN6
413	3702.A0A1P8BDP1
414	3702.A0A1P8BDT8
415	3702.A0A1P8BDW0
416	3702.A0A1P8BDX3
417	3702.A0A1P8BE16
418	3702.A0A1P8BEE1
419	3702.A0A1P8BEG6
420	3702.A0A1P8BEI2
421	3702.A0A1P8BEK3
422	3702.A0A1P8BET4
423	3702.A0A1P8BEU1
424	3702.A0A1P8BF26
425	3702.A0A1P8BF81
426	3702.A0A1P8BFD5
427	3702.A0A1P8BFD8
428	3702.A0A1P8BFG8
429	3702.A0A1P8BFJ4
430	3702.A0A1P8BFL1
431	3702.A0A1P8BFN6
432	3702.A0A1P8BFS0
433	3702.A0A1P8BFU6
434	3702.A0A1P8BFV1
435	3702.A0A1P8BFV2
436	3702.A0A1P8BG25
437	3702.A0A1P8BGB5
438	3702.A0A1P8BGF0
439	3702.A0A1P8BGI7
440	3702.A0A1P8BGL4
441	3702.A0A1P8BGM4
442	3702.A0A1P8BGR8
443	3702.A0A1P8BGX4
444	3702.A0A1P8BGX5
445	3702.A0A1P8BGZ2
446	3702.A0A1P8BGZ5
447	3702.A0A1P8BH59
448	3702.A0A1P8BH81
449	3702.A0A1P8BHA2
450	3702.A0A1P8BHB2
451	3702.A0A1P8BHB3
452	3702.A0A1P8BHH9
453	3702.A0A1R7T3A2
454	3702.A0A1R7T3B3
455	3702.A0A1R7T3H0
456	3702.A0A1R7T3I3
457	3702.A0A219HZL6
458	3702.A0A2P2CLC3
459	3702.A0A2P2CLC5
460	3702.A0A2P2CLE9
461	3702.A0A2P2CLF0
462	3702.A0A2P2CLF2
463	3702.A0A2P2CLF5
464	3702.A0A2P2CLF6
465	3702.A0A2P2CLF9
466	3702.A0A2P2CLG0
467	3702.A0A2P2CLG1
468	3702.A0A2P2CLG2
469	3702.A0A2P2CLG4
470	3702.A0A2P2CLG5
471	3702.A0A2P2CLG6
472	3702.A0A2P2CLG7
473	3702.A0A2P2CLH1
474	3702.A0A2P2CLH2
475	3702.A0A2P2CLH4
476	3702.A0A2P2CLH5
477	3702.A0A2P2CLH7
478	3702.A0A2P2CLH8
479	3702.A0A2P2CLH9
480	3702.A0AQW4
481	3702.A0JJX5
482	3702.A0JPW4
483	3702.A0JPW5
484	3702.A0JPZ8
485	3702.A0JQ00
486	3702.A0JQ11
487	3702.A0JQ12
488	3702.A0JQ16
489	3702.A0JQ18
490	3702.A0JQ66
491	3702.A0JQ68
492	3702.A0MDQ1
493	3702.A0MEB5
494	3702.A0MES8
495	3702.A0MFS5
496	3702.A0MFS9
497	3702.A0MFT2
498	3702.A0SVK0
499	3702.A1A6H3
500	3702.A1A6H5
501	3702.A1A6J3
502	3702.A1A6M1
503	3702.A1L4V1
504	3702.A1L4V7
505	3702.A1L4W5
506	3702.A1L4X7
507	3702.A1L4Y2
508	3702.A1L4Y4
509	3702.A1XJK0
510	3702.A1YKT1
511	3702.A2RVJ8
512	3702.A2RVK7
513	3702.A2RVM0
514	3702.A2RVN2
515	3702.A2RVN3
516	3702.A2RVN9
517	3702.A2RVP7
518	3702.A2RVQ5
519	3702.A2RVS1
520	3702.A2RVS6
521	3702.A2RVT9
522	3702.A2RVU4
523	3702.A2RVV7
524	3702.A3EWL3
525	3702.A3KPE8
526	3702.A3KPF2
527	3702.A3KPF3
528	3702.A3KPF5
529	3702.A4D998
530	3702.A4FVN8
531	3702.A4FVP6
532	3702.A4FVR1
533	3702.A4FVS2
534	3702.A4FVS4
535	3702.A4GNA8
536	3702.A4GSN8
537	3702.A4VCL9
538	3702.A4VCM0
539	3702.A5HEI1
540	3702.A5PHT0
541	3702.A6QR85
542	3702.A6QRA1
543	3702.A7UL74
544	3702.A7WM73
545	3702.A7XDQ9
546	3702.A8MPR5
547	3702.A8MQA3
548	3702.A8MQD8
549	3702.A8MQE1
550	3702.A8MQE3
551	3702.A8MQE7
552	3702.A8MQG7
553	3702.A8MQG8
554	3702.A8MQH6
555	3702.A8MQH9
556	3702.A8MQI6
557	3702.A8MQL1
558	3702.A8MQN0
559	3702.A8MQN2
560	3702.A8MQN4
561	3702.A8MQN6
562	3702.A8MQP2
563	3702.A8MQR0
564	3702.A8MQR1
565	3702.A8MQW1
566	3702.A8MQW3
567	3702.A8MQX6
568	3702.A8MQX9
569	3702.A8MQY1
570	3702.A8MR03
571	3702.A8MR21
572	3702.A8MR45
573	3702.A8MR65
574	3702.A8MR68
575	3702.A8MR80
576	3702.A8MR89
577	3702.A8MRC1
578	3702.A8MRC2
579	3702.A8MRC8
580	3702.A8MRG8
581	3702.A8MRI8
582	3702.A8MRK8
583	3702.A8MRK9
584	3702.A8MRN4
585	3702.A8MRP3
586	3702.A8MRQ5
587	3702.A8MRU4
588	3702.A8MRV7
589	3702.A8MRZ2
590	3702.A8MRZ6
591	3702.A8MS19
592	3702.A8MS41
593	3702.A8MS68
594	3702.A8MS73
595	3702.A8MS78
596	3702.A8MS85
597	3702.A8MSB8
598	3702.A8MSE3
599	3702.A8MSG2
600	3702.A8R7E6
601	3702.A8R7K9
602	3702.A9JTY4
603	3702.A9LLI7
604	3702.A9LLI8
605	3702.A9LNK9
606	3702.A9QM73
607	3702.A9X4U2
608	3702.B0F481
609	3702.B0F9L4
610	3702.B2GVM8
611	3702.B3DN87
612	3702.B3DNN5
613	3702.B3DNP3
614	3702.B3GS44
615	3702.B3H453
616	3702.B3H4A9
617	3702.B3H4B5
618	3702.B3H4F1
619	3702.B3H4H0
620	3702.B3H4I1
621	3702.B3H4K2
622	3702.B3H4K3
623	3702.B3H4P0
624	3702.B3H4P1
625	3702.B3H4S0
626	3702.B3H4U9
627	3702.B3H4X8
628	3702.B3H4Y3
629	3702.B3H544
630	3702.B3H572
631	3702.B3H595
632	3702.B3H5A5
633	3702.B3H5A8
634	3702.B3H5G3
635	3702.B3H5G5
636	3702.B3H5G8
637	3702.B3H5H0
638	3702.B3H5J1
639	3702.B3H5K3
640	3702.B3H5K9
641	3702.B3H5R8
642	3702.B3H5S0
643	3702.B3H5S3
644	3702.B3H5X2
645	3702.B3H5X6
646	3702.B3H615
647	3702.B3H641
648	3702.B3H642
649	3702.B3H672
650	3702.B3H683
651	3702.B3H691
652	3702.B3H693
653	3702.B3H695
654	3702.B3H6H8
655	3702.B3H6J5
656	3702.B3H6J7
657	3702.B3H6K1
658	3702.B3H6K5
659	3702.B3H6L2
660	3702.B3H6L5
661	3702.B3H6P2
662	3702.B3H6P6
663	3702.B3H6R4
664	3702.B3H6T0
665	3702.B3H6Y2
666	3702.B3H6Z2
667	3702.B3H6Z8
668	3702.B3H703
669	3702.B3H707
670	3702.B3H742
671	3702.B3H765
672	3702.B3H797
673	3702.B3H7A9
674	3702.B3H7D5
675	3702.B3H7D8
676	3702.B3H7G2
677	3702.B3H7H1
678	3702.B3H7I2
679	3702.B3H7M2
680	3702.B3H7M7
681	3702.B3H7N2
682	3702.B3LF48
683	3702.B3LF83
684	3702.B3LF89
685	3702.B3LFA3
686	3702.B3LFA4
687	3702.B3LFC1
688	3702.B4F7N8
689	3702.B5BT18
690	3702.B5TYT3
691	3702.B5X0I6
692	3702.B5X0N4
693	3702.B5X4Z4
694	3702.B5X4Z9
695	3702.B5X503
696	3702.B5X564
697	3702.B5X565
698	3702.B5X570
699	3702.B6ETT4
700	3702.B6ETT7
701	3702.B6EUA9
702	3702.B6EXY6
703	3702.B6IDH2
704	3702.B6SFA4
705	3702.B7U179
706	3702.B7ZWR6
707	3702.B8XCH5
708	3702.B9DF92
709	3702.B9DFA8
