index	STRING_id
487	6239.C03C10.3.1
488	6239.C03C10.4.1
489	6239.C03C10.5.1
490	6239.C03C11.2.1
491	6239.C03D6.1.1
492	6239.C03D6.3a.1
493	6239.C03D6.4.1
494	6239.C03D6.5.1
495	6239.C03D6.6.1
496	6239.C03D6.8.1
497	6239.C03E10.3.1
498	6239.C03E10.4.1
499	6239.C03E10.5.1
500	6239.C03E10.6.1
501	6239.C03F11.1.1
502	6239.C03F11.3.1
503	6239.C03G5.1.1
504	6239.C03G5.7.1
505	6239.C03G6.10.1
506	6239.C03G6.12a.1
507	6239.C03G6.16.1
508	6239.C03G6.19.1
509	6239.C03G6.3a.1
510	6239.C03G6.8.1
511	6239.C03G6.9.1
512	6239.C03H12.1a.1
513	6239.C03H5.2.1
514	6239.C03H5.3a.1
515	6239.C03H5.4a.1
516	6239.C03H5.5.1
517	6239.C03H5.6.1
518	6239.C03H5.7a.1
519	6239.C03H5.9.1
520	6239.C04A11.1a.1
521	6239.C04A11.2.1
522	6239.C04A11.3.1
523	6239.C04A11.4a.1
524	6239.C04A2.1.1
525	6239.C04A2.3a.1
526	6239.C04A2.7a.2
527	6239.C04B4.3.1
528	6239.C04B4.4.1
529	6239.C04C11.1a.2
530	6239.C04C11.2.1
531	6239.C04C3.1.1
532	6239.C04C3.2.1
533	6239.C04C3.3.1
534	6239.C04C3.5b.1
535	6239.C04D8.1c.1
536	6239.C04E12.4.1
537	6239.C04E12.5b.1
538	6239.C04E6.11.1
539	6239.C04E6.5.1
540	6239.C04E6.7.1
541	6239.C04E7.2.1
542	6239.C04E7.3.1
543	6239.C04F1.1.1
544	6239.C04F1.3.1
545	6239.C04F12.1.1
546	6239.C04F12.10.1
547	6239.C04F12.3.1
548	6239.C04F12.4.2
549	6239.C04F12.5.1
550	6239.C04F12.7.1
551	6239.C04F12.8.1
552	6239.C04F12.9.2
553	6239.C04F2.4.1
554	6239.C04F5.1.2
555	6239.C04F5.2b.1
556	6239.C04F5.3.1
557	6239.C04F5.5.1
558	6239.C04F5.7.1
559	6239.C04F5.8.1
560	6239.C04F5.9.1
561	6239.C04F6.1.1
562	6239.C04F6.3.1
563	6239.C04F6.4a.2
564	6239.C04F6.5.1
565	6239.C04G2.1a.1
566	6239.C04G2.2.1
567	6239.C04G2.5.1
568	6239.C04G2.6.2
569	6239.C04G2.7.1
570	6239.C04G2.9.1
571	6239.C04G6.10.1
572	6239.C04G6.11.1
573	6239.C04G6.1a.1
574	6239.C04G6.3.1
575	6239.C04G6.4.1
576	6239.C04G6.5.1
577	6239.C04H5.1.1
578	6239.C04H5.6a.1
579	6239.C05A2.1.1
580	6239.C05A9.1a.1
581	6239.C05B10.1b.1
582	6239.C05B5.11.1
583	6239.C05B5.5a.1
584	6239.C05B5.7b.1
585	6239.C05C10.2b.1
586	6239.C05C10.3.1
587	6239.C05C10.4.3
588	6239.C05C10.5a.1
589	6239.C05C10.6b.1
590	6239.C05C12.3.1
591	6239.C05C12.4.1
592	6239.C05C12.5.1
593	6239.C05C12.6.1
594	6239.C05C8.1a.1
595	6239.C05C8.2.1
596	6239.C05C8.3.1
597	6239.C05C8.4.1
598	6239.C05C8.5.1
599	6239.C05C8.6.1
600	6239.C05C8.7.4
601	6239.C05C8.8.1
602	6239.C05C8.9a.1
603	6239.C05C9.1.1
604	6239.C05C9.3.1
605	6239.C05D10.1a.1
606	6239.C05D10.2a.1
607	6239.C05D10.3a.1
608	6239.C05D10.4b.1
609	6239.C05D11.1.1
610	6239.C05D11.10.1
611	6239.C05D11.11b.2
612	6239.C05D11.12.2
613	6239.C05D11.13b.1
614	6239.C05D11.2.1
615	6239.C05D11.3.1
616	6239.C05D11.4.1
617	6239.C05D11.7b.2
618	6239.C05D11.8.1
619	6239.C05D11.9.1
620	6239.C05D12.2.1
621	6239.C05D12.3a.2
622	6239.C05D12.4.1
623	6239.C05D12.5.1
624	6239.C05D2.10b.1
625	6239.C05D2.1a.2
626	6239.C05D2.3.1
627	6239.C05D2.4b.1
628	6239.C05D2.5.1
629	6239.C05D2.6a.2
630	6239.C05D9.1.1
631	6239.C05D9.2.1
632	6239.C05D9.3.1
633	6239.C05D9.5.1
634	6239.C05D9.7.1
635	6239.C05E11.3b.1
636	6239.C05E11.5.1
637	6239.C05E11.6.1
638	6239.C05E11.8a.1
639	6239.C05E4.1.2
640	6239.C05E4.3.1
641	6239.C05E4.9a.2
642	6239.C05E7.1.1
643	6239.C05E7.2.1
644	6239.C05G5.1.1
645	6239.C05G5.2a.1
646	6239.C05G5.4.2
647	6239.C05G5.5a.1
648	6239.C05G6.1.1
649	6239.C05H8.1b.1
650	6239.C06A1.1.1
651	6239.C06A1.3.1
652	6239.C06A1.5.1
653	6239.C06A12.3a.1
654	6239.C06A12.4a.1
655	6239.C06A12.5.1
656	6239.C06A5.1.1
657	6239.C06A5.11a.1
658	6239.C06A5.2.1
659	6239.C06A5.3b.2
660	6239.C06A5.6.1
661	6239.C06A5.7b.1
662	6239.C06A5.8a.2
663	6239.C06A5.9.1
664	6239.C06A6.2b.1
665	6239.C06A6.3.2
666	6239.C06A6.4b.2
667	6239.C06A6.5.1
668	6239.C06A8.1a.2
669	6239.C06A8.2.1
670	6239.C06A8.3.1
671	6239.C06A8.4.1
672	6239.C06A8.5.1
673	6239.C06A8.6.1
674	6239.C06A8.9a.1
675	6239.C06B3.4.1
676	6239.C06B3.5.1
677	6239.C06B3.6.2
678	6239.C06B3.8.1
679	6239.C06B8.1.1
680	6239.C06B8.2c.2
681	6239.C06B8.4.1
682	6239.C06B8.7.1
683	6239.C06B8.8.6
684	6239.C06C3.1c.1
685	6239.C06C3.3.1
686	6239.C06C3.4.1
687	6239.C06C3.8a.1
688	6239.C06C6.5a.2
689	6239.C06C6.7.1
690	6239.C06E1.1.1
691	6239.C06E1.10.1
692	6239.C06E1.3.1
693	6239.C06E1.4.1
694	6239.C06E1.5.1
695	6239.C06E1.8.1
696	6239.C06E1.9.1
697	6239.C06E2.1.1
698	6239.C06E2.3.1
699	6239.C06E2.7.1
700	6239.C06E2.8.1
701	6239.C06E4.2b.1
702	6239.C06E4.3.1
703	6239.C06E7.1a.1
704	6239.C06E7.3a.2
705	6239.C06E8.3d.1
706	6239.C06G1.1b.1
707	6239.C06G1.4.1
708	6239.C06G3.10.1
709	6239.C06G3.11.1
710	6239.C06G3.1a.1
711	6239.C06G3.2.1
712	6239.C06G3.5a.1
713	6239.C06G3.6.1
714	6239.C06G3.7a.1
715	6239.C06G3.8a.2
716	6239.C06G3.9.2
717	6239.C06G4.1.1
718	6239.C06G4.2a.2
719	6239.C06G4.4.1
720	6239.C06G4.5.1
721	6239.C06G8.1.1
722	6239.C06G8.2.2
723	6239.C06G8.3b.2
724	6239.C06G8.4.1
725	6239.C06H2.1.2
726	6239.C06H2.2.1
727	6239.C06H2.3a.1
728	6239.C06H2.5b.1
729	6239.C06H2.6a.1
730	6239.C06H5.2.1
731	6239.C07A12.1b.1
732	6239.C07A12.3a.1
733	6239.C07A12.4a.1
734	6239.C07A12.7a.1
735	6239.C07A4.1.1
736	6239.C07A4.2.1
737	6239.C07A4.3.1
738	6239.C07A9.10.1
739	6239.C07A9.13.1
740	6239.C07A9.2.1
741	6239.C07A9.3b.1
742	6239.C07A9.5.1
743	6239.C07A9.6.1
744	6239.C07A9.7a.1
745	6239.C07B5.3.1
746	6239.C07B5.4a.2
747	6239.C07B5.5.1
748	6239.C07D10.2b.2
749	6239.C07D10.4.1
750	6239.C07D8.5.1
751	6239.C07D8.6.1
752	6239.C07E3.10.1
753	6239.C07E3.1a.2
754	6239.C07E3.2.1
755	6239.C07E3.3b.1
756	6239.C07E3.5.1
757	6239.C07E3.6.1
758	6239.C07E3.9.1
759	6239.C07F11.1.1
760	6239.C07G1.1.1
761	6239.C07G1.3c.2
762	6239.C07G1.4b.1
763	6239.C07G1.5.2
764	6239.C07G1.6.1
765	6239.C07G1.8.1
766	6239.C07G2.1a.1
767	6239.C07G2.2c.2
768	6239.C07G2.3a.1
769	6239.C07G3.10.1
770	6239.C07G3.3a.1
771	6239.C07G3.4.1
772	6239.C07G3.5.1
773	6239.C07G3.6.1
774	6239.C07H4.1b.1
775	6239.C07H4.2.1
776	6239.C07H6.1.1
777	6239.C07H6.2.1
778	6239.C07H6.3.1
779	6239.C07H6.4.1
780	6239.C07H6.5.1
781	6239.C07H6.6.1
782	6239.C07H6.7.2
783	6239.C08A9.1.1
784	6239.C08A9.10.1
785	6239.C08A9.3b.1
786	6239.C08A9.6.1
787	6239.C08B11.1.2
788	6239.C08B11.2.1
789	6239.C08B11.3a.1
790	6239.C08B11.4.1
791	6239.C08B11.5.1
792	6239.C08B11.6.1
793	6239.C08B11.7.1
794	6239.C08B11.8.1
795	6239.C08B11.9.1
796	6239.C08B6.10.1
797	6239.C08B6.4b.1
798	6239.C08B6.5.1
799	6239.C08B6.7b.1
800	6239.C08B6.8a.1
801	6239.C08B6.9.1
802	6239.C08C3.1b.1
803	6239.C08C3.2b.1
804	6239.C08C3.3.1
805	6239.C08C3.4a.1
806	6239.C08D8.2b.1
807	6239.C08E3.10a.1
808	6239.C08E3.6.1
809	6239.C08E3.7.1
810	6239.C08E3.9.1
811	6239.C08E8.2.1
812	6239.C08F1.5b.1
813	6239.C08F11.11.3
814	6239.C08F11.12.1
815	6239.C08F11.3.1
816	6239.C08F11.8.1
817	6239.C08F8.15.1
818	6239.C08F8.1a.1
819	6239.C08F8.2b.2
820	6239.C08F8.3b.1
821	6239.C08F8.4b.1
822	6239.C08F8.5.1
823	6239.C08F8.7.1
824	6239.C08F8.8.1
825	6239.C08G5.4a.1
826	6239.C08G5.7a.1
827	6239.C08G9.1.1
828	6239.C08G9.2.1
829	6239.C08H9.1.1
830	6239.C08H9.11.1
831	6239.C08H9.2a.1
832	6239.C08H9.3a.1
833	6239.C08H9.5.1
834	6239.C09B7.1a.1
835	6239.C09B8.1a.1
836	6239.C09B8.3.1
837	6239.C09B8.6a.1
838	6239.C09B8.7a.1
839	6239.C09B9.2.1
840	6239.C09B9.6.1
841	6239.C09C7.1.1
842	6239.C09D1.1b.1
843	6239.C09D1.2.1
844	6239.C09D4.1a.1
845	6239.C09D4.2.1
846	6239.C09D4.5.2
847	6239.C09D4.6.1
848	6239.C09D8.1j.1
849	6239.C09E10.2b.1
850	6239.C09E7.4.2
851	6239.C09E7.5.1
852	6239.C09E7.7a.2
853	6239.C09E7.8a.2
854	6239.C09E8.3.1
855	6239.C09F5.2a.1
856	6239.C09F5.3.1
857	6239.C09F9.2.1
858	6239.C09F9.3f.1
859	6239.C09G1.1.1
860	6239.C09G1.2.1
861	6239.C09G1.4.1
862	6239.C09G12.1.1
863	6239.C09G12.8b.1
864	6239.C09G12.9.1
865	6239.C09G4.1b.1
866	6239.C09G4.2c.1
867	6239.C09G4.3.1
868	6239.C09G4.4.1
869	6239.C09G4.5.1
870	6239.C09G5.13.1
871	6239.C09G5.2a.1
872	6239.C09G5.3.1
873	6239.C09G5.5.1
874	6239.C09G5.6.1
875	6239.C09G5.7.1
876	6239.C09G5.8a.1
877	6239.C09G9.1a.1
878	6239.C09G9.2a.1
879	6239.C09G9.4.1
880	6239.C09G9.6.1
881	6239.C09G9.7a.1
882	6239.C09H10.10a.1
883	6239.C09H10.2.1
884	6239.C09H10.3.1
885	6239.C09H10.6.1
886	6239.C09H10.7.1
887	6239.C09H10.8.1
888	6239.C09H5.2a.1
889	6239.C09H5.7.1
890	6239.C09H5.9.1
891	6239.C09H6.1a.1
892	6239.C09H6.2a.1
893	6239.C09H6.3.1
894	6239.C10A4.1.1
895	6239.C10A4.6.1
896	6239.C10A4.8.1
897	6239.C10B5.1.1
898	6239.C10B5.3.1
899	6239.C10C5.1g.1
900	6239.C10C5.2.1
901	6239.C10C5.3.1
902	6239.C10C5.4.1
903	6239.C10C5.5.1
904	6239.C10C5.6c.1
905	6239.C10C6.1g.1
906	6239.C10C6.2.1
907	6239.C10C6.5.1
908	6239.C10C6.6.1
909	6239.C10E2.2.1
910	6239.C10E2.3a.1
911	6239.C10E2.4.1
912	6239.C10E2.6.1
913	6239.C10F3.1.1
914	6239.C10F3.2.1
915	6239.C10F3.3.1
916	6239.C10F3.5a.1
917	6239.C10F3.6.2
918	6239.C10G11.10.1
919	6239.C10G11.5a.1
920	6239.C10G11.7a.1
921	6239.C10G11.8.1
922	6239.C10G11.9.1
923	6239.C10G6.1a.2
924	6239.C10G8.4.1
925	6239.C10G8.5a.1
926	6239.C10G8.6.1
927	6239.C10G8.7.1
928	6239.C10H11.1.1
929	6239.C10H11.10.1
930	6239.C10H11.5.1
931	6239.C10H11.7.1
932	6239.C10H11.8a.1
933	6239.C10H11.9.1
934	6239.C11D2.2.1
935	6239.C11D2.3.1
936	6239.C11D2.4.1
937	6239.C11D2.6m.1
938	6239.C11D2.7.1
939	6239.C11D9.1.1
940	6239.C11E4.1.1
941	6239.C11E4.2.1
942	6239.C11E4.3a.1
943	6239.C11E4.6.1
944	6239.C11G6.1a.1
945	6239.C11G6.2.1
946	6239.C11G6.4a.1
947	6239.C11H1.2.1
948	6239.C11H1.3.1
949	6239.C11H1.4a.2
950	6239.C11H1.5.1
951	6239.C12C8.1.1
952	6239.C12C8.2a.1
953	6239.C12C8.3a.1
954	6239.C12D12.1c.1
955	6239.C12D12.2a.1
956	6239.C12D12.4.1
957	6239.C12D12.5b.1
958	6239.C12D5.2a.1
959	6239.C12D5.9.1
960	6239.C12D8.10b.2
961	6239.C12D8.11.2
962	6239.C12D8.1b.1
963	6239.C12D8.5.1
964	6239.C13A2.1.1
965	6239.C13B4.2.1
966	6239.C13B7.1.1
967	6239.C13B7.4a.1
968	6239.C13B7.5.1
969	6239.C13B9.3.2
970	6239.C13B9.4a.2
971	6239.C13C12.1b.1
972	6239.C13C12.2.1
973	6239.C13C4.1.1
974	6239.C13C4.2.1
975	6239.C13C4.3a.1
976	6239.C13C4.4.1
977	6239.C13C4.5.1
978	6239.C13D9.1.1
979	6239.C13D9.4.1
980	6239.C13D9.5.1
981	6239.C13D9.6.1
982	6239.C13D9.8.1
983	6239.C13D9.9.1
984	6239.C13F10.2.1
985	6239.C13F10.4.1
986	6239.C13F10.6.1
987	6239.C13F10.7.2
988	6239.C13G3.3c.1
989	6239.C13G5.1.1
990	6239.C13G5.2.1
991	6239.C14A11.1.1
992	6239.C14A11.3b.1
993	6239.C14A11.5.1
994	6239.C14A11.6b.1
995	6239.C14A11.7.1
996	6239.C14A11.9.1
997	6239.C14A4.1.1
998	6239.C14A4.10.1
