index	STRING_id
633	4932.YCR042C
634	4932.YCR043C
635	4932.YCR044C
636	4932.YCR045C
637	4932.YCR046C
638	4932.YCR047C
639	4932.YCR048W
640	4932.YCR050C
641	4932.YCR051W
642	4932.YCR052W
643	4932.YCR053W
644	4932.YCR054C
645	4932.YCR057C
646	4932.YCR059C
647	4932.YCR060W
648	4932.YCR061W
649	4932.YCR063W
650	4932.YCR065W
651	4932.YCR066W
652	4932.YCR067C
653	4932.YCR068W
654	4932.YCR069W
655	4932.YCR071C
656	4932.YCR072C
657	4932.YCR073C
658	4932.YCR073W-A
659	4932.YCR075C
660	4932.YCR075W-A
661	4932.YCR076C
662	4932.YCR077C
663	4932.YCR079W
664	4932.YCR081W
665	4932.YCR082W
666	4932.YCR083W
667	4932.YCR084C
668	4932.YCR086W
669	4932.YCR087C-A
670	4932.YCR087W
671	4932.YCR088W
672	4932.YCR089W
673	4932.YCR090C
674	4932.YCR091W
675	4932.YCR092C
676	4932.YCR093W
677	4932.YCR094W
678	4932.YCR095C
679	4932.YCR096C
680	4932.YCR097W
681	4932.YCR098C
682	4932.YCR099C
683	4932.YCR100C
684	4932.YCR101C
685	4932.YCR102C
686	4932.YCR104W
687	4932.YCR105W
688	4932.YCR106W
689	4932.YCR107W
690	4932.YDL001W
691	4932.YDL002C
692	4932.YDL003W
693	4932.YDL004W
694	4932.YDL005C
695	4932.YDL006W
696	4932.YDL007W
697	4932.YDL008W
698	4932.YDL010W
699	4932.YDL011C
700	4932.YDL012C
701	4932.YDL013W
702	4932.YDL014W
703	4932.YDL015C
704	4932.YDL016C
705	4932.YDL017W
706	4932.YDL018C
707	4932.YDL019C
708	4932.YDL020C
709	4932.YDL021W
710	4932.YDL022W
711	4932.YDL023C
712	4932.YDL024C
713	4932.YDL025C
714	4932.YDL027C
715	4932.YDL028C
716	4932.YDL029W
717	4932.YDL030W
718	4932.YDL031W
719	4932.YDL033C
720	4932.YDL035C
721	4932.YDL036C
722	4932.YDL037C
723	4932.YDL039C
724	4932.YDL040C
725	4932.YDL041W
726	4932.YDL042C
727	4932.YDL043C
728	4932.YDL044C
729	4932.YDL045C
730	4932.YDL045W-A
731	4932.YDL046W
732	4932.YDL047W
733	4932.YDL048C
734	4932.YDL049C
735	4932.YDL051W
736	4932.YDL052C
737	4932.YDL053C
738	4932.YDL054C
739	4932.YDL055C
740	4932.YDL056W
741	4932.YDL057W
742	4932.YDL058W
743	4932.YDL059C
744	4932.YDL060W
745	4932.YDL061C
746	4932.YDL062W
747	4932.YDL063C
748	4932.YDL064W
749	4932.YDL065C
750	4932.YDL066W
751	4932.YDL067C
752	4932.YDL069C
753	4932.YDL070W
754	4932.YDL071C
755	4932.YDL072C
756	4932.YDL073W
757	4932.YDL074C
758	4932.YDL075W
759	4932.YDL076C
760	4932.YDL077C
761	4932.YDL078C
762	4932.YDL079C
763	4932.YDL080C
764	4932.YDL081C
765	4932.YDL082W
766	4932.YDL083C
