index	STRING_id
203	7955.ENSDARP00000003814
204	7955.ENSDARP00000003829
205	7955.ENSDARP00000003841
206	7955.ENSDARP00000003875
207	7955.ENSDARP00000003884
208	7955.ENSDARP00000003894
209	7955.ENSDARP00000003949
210	7955.ENSDARP00000003956
211	7955.ENSDARP00000003960
212	7955.ENSDARP00000003969
213	7955.ENSDARP00000003978
214	7955.ENSDARP00000003984
215	7955.ENSDARP00000003991
216	7955.ENSDARP00000004018
217	7955.ENSDARP00000004030
218	7955.ENSDARP00000004055
219	7955.ENSDARP00000004083
220	7955.ENSDARP00000004127
221	7955.ENSDARP00000004144
222	7955.ENSDARP00000004149
223	7955.ENSDARP00000004153
224	7955.ENSDARP00000004160
225	7955.ENSDARP00000004163
226	7955.ENSDARP00000004179
227	7955.ENSDARP00000004190
228	7955.ENSDARP00000004202
229	7955.ENSDARP00000004205
230	7955.ENSDARP00000004223
231	7955.ENSDARP00000004230
232	7955.ENSDARP00000004251
233	7955.ENSDARP00000004270
234	7955.ENSDARP00000004276
235	7955.ENSDARP00000004325
236	7955.ENSDARP00000004327
237	7955.ENSDARP00000004329
238	7955.ENSDARP00000004350
239	7955.ENSDARP00000004402
240	7955.ENSDARP00000004404
241	7955.ENSDARP00000004431
242	7955.ENSDARP00000004441
243	7955.ENSDARP00000004445
244	7955.ENSDARP00000004469
245	7955.ENSDARP00000004485
246	7955.ENSDARP00000004503
247	7955.ENSDARP00000004506
248	7955.ENSDARP00000004546
249	7955.ENSDARP00000004561
250	7955.ENSDARP00000004577
251	7955.ENSDARP00000004582
252	7955.ENSDARP00000004610
253	7955.ENSDARP00000004619
254	7955.ENSDARP00000004624
255	7955.ENSDARP00000004660
256	7955.ENSDARP00000004667
257	7955.ENSDARP00000004687
258	7955.ENSDARP00000004700
259	7955.ENSDARP00000004708
260	7955.ENSDARP00000004716
261	7955.ENSDARP00000004735
262	7955.ENSDARP00000004738
263	7955.ENSDARP00000004741
264	7955.ENSDARP00000004787
265	7955.ENSDARP00000004795
266	7955.ENSDARP00000004804
267	7955.ENSDARP00000004823
268	7955.ENSDARP00000004826
269	7955.ENSDARP00000004838
270	7955.ENSDARP00000004845
271	7955.ENSDARP00000004866
272	7955.ENSDARP00000004882
273	7955.ENSDARP00000004889
274	7955.ENSDARP00000004918
275	7955.ENSDARP00000004923
276	7955.ENSDARP00000004926
277	7955.ENSDARP00000004932
278	7955.ENSDARP00000004972
279	7955.ENSDARP00000005001
280	7955.ENSDARP00000005033
281	7955.ENSDARP00000005048
282	7955.ENSDARP00000005097
283	7955.ENSDARP00000005108
284	7955.ENSDARP00000005170
285	7955.ENSDARP00000005171
286	7955.ENSDARP00000005174
287	7955.ENSDARP00000005183
288	7955.ENSDARP00000005204
289	7955.ENSDARP00000005214
290	7955.ENSDARP00000005218
291	7955.ENSDARP00000005222
292	7955.ENSDARP00000005224
293	7955.ENSDARP00000005231
294	7955.ENSDARP00000005238
295	7955.ENSDARP00000005251
296	7955.ENSDARP00000005262
297	7955.ENSDARP00000005265
298	7955.ENSDARP00000005268
299	7955.ENSDARP00000005280
300	7955.ENSDARP00000005284
301	7955.ENSDARP00000005298
302	7955.ENSDARP00000005309
303	7955.ENSDARP00000005312
304	7955.ENSDARP00000005329
305	7955.ENSDARP00000005343
306	7955.ENSDARP00000005361
307	7955.ENSDARP00000005364
308	7955.ENSDARP00000005376
309	7955.ENSDARP00000005382
310	7955.ENSDARP00000005394
311	7955.ENSDARP00000005398
312	7955.ENSDARP00000005402
313	7955.ENSDARP00000005405
314	7955.ENSDARP00000005408
315	7955.ENSDARP00000005448
316	7955.ENSDARP00000005452
317	7955.ENSDARP00000005473
318	7955.ENSDARP00000005474
319	7955.ENSDARP00000005494
320	7955.ENSDARP00000005500
321	7955.ENSDARP00000005503
322	7955.ENSDARP00000005519
323	7955.ENSDARP00000005521
324	7955.ENSDARP00000005525
325	7955.ENSDARP00000005530
326	7955.ENSDARP00000005533
327	7955.ENSDARP00000005578
328	7955.ENSDARP00000005582
329	7955.ENSDARP00000005591
330	7955.ENSDARP00000005597
331	7955.ENSDARP00000005611
332	7955.ENSDARP00000005617
333	7955.ENSDARP00000005640
334	7955.ENSDARP00000005644
335	7955.ENSDARP00000005646
336	7955.ENSDARP00000005647
337	7955.ENSDARP00000005680
338	7955.ENSDARP00000005687
339	7955.ENSDARP00000005702
340	7955.ENSDARP00000005715
341	7955.ENSDARP00000005716
342	7955.ENSDARP00000005746
343	7955.ENSDARP00000005747
344	7955.ENSDARP00000005771
345	7955.ENSDARP00000005794
